"","VK1rep1","VK3rep1","VK5rep1","unenriched1","unenriched2","unenriched3"
"86769",0,6.80824729043142,0,9.85715187276536,10.9638634016701,11.0089826894593
"187020",0,0,0,2.46428796819134,3.37349643128311,4.23422411133049
"202956",11.3931858551641,11.3470788173857,22.1794367251258,11.5000105182262,12.6506116173117,10.1621378671932
"209005",17.6076508670719,13.6164945808628,11.0897183625629,10.6785811954958,13.4939857251325,19.4774309121202
"374028",0,0,0,13.1428691636871,13.4939857251325,13.5495171562576
"566971",5.17872084325643,0,0,3.28571729092178,0,1.6936896445322
"640706",6.21446501190772,5.67353940869285,8.62533650421557,3.28571729092178,5.90361875474545,4.23422411133049
"642086",8.28595334921029,0,0,6.57143458184357,0,4.23422411133049
"645785",29.000836722236,18.1553261078171,8.62533650421557,26.2857383273743,16.8674821564156,19.4774309121202
"651398",4.14297667460514,5.67353940869285,0,0,3.37349643128311,1.6936896445322
"678725",4.14297667460514,1.13470788173857,2.46438185834731,11.5000105182262,16.8674821564156,14.3963619785237
"733338",11.3931858551641,17.0206182260786,11.0897183625629,0,0,0
"900503",20.7148833730257,17.0206182260786,16.0184820792575,18.0714451000698,12.6506116173117,14.3963619785237
"996140",0,0,0,10.6785811954958,7.59036697038701,16.0900516230559
"1026553",0,0,0,0,5.06024464692467,0
"1053863",6.21446501190772,6.80824729043142,0,4.10714661365223,5.06024464692467,2.54053446679829
"1385693",9.32169751786157,12.4817866991243,7.39314557504192,11.5000105182262,8.43374107820779,8.46844822266098
"1488186",8.28595334921029,5.67353940869285,2.46438185834731,5.75000525911312,9.27711518602857,5.92791375586268
"1586831",0,0,0,2.46428796819134,3.37349643128311,4.23422411133049
"1654966",4.14297667460514,6.80824729043142,1.23219092917365,12.3214398409567,6.74699286256623,11.0089826894593
"1800596",0,0,0,0,0,0
"1808422",6.21446501190772,0,0,97.7500894049231,37.1084607441143,99.9276890273995
"1809293",11.3931858551641,13.6164945808628,17.2506730084311,6.57143458184357,4.21687053910389,3.38737928906439
"1813814",4.14297667460514,6.80824729043142,8.62533650421557,6.57143458184357,6.74699286256623,3.38737928906439
