,Neg1rep1,VK1rep1,VK3rep1,VK5rep1,unenriched1,unenriched2,unenriched3
53788849,0,9,6,5,12,11,14
53792852,0,11,19,9,12,6,7
53794051,1,17,19,16,0,0,0
53805304,0,3,4,5,16,15,18
53812159,0,13,12,8,2,0,1
53812358,0,14,10,15,16,13,12
53816160,0,5,8,3,0,0,0
53819628,4,29,38,30,54,49,64
53821637,0,0,0,0,4,3,10
53822642,7,13,23,23,12,10,7
53824571,0,5,6,4,0,1,1
53824694,0,3,5,2,4,7,0
53825558,0,11,17,18,1,6,4
53830602,0,6,4,0,7,2,6
53831587,0,31,40,29,22,33,24
53833180,0,0,0,0,6,10,9
53834654,0,25,16,13,12,11,13
53837660,0,0,2,0,4,6,0
53839259,0,0,0,0,6,5,9
53843981,0,5,6,3,8,8,7
53844126,0,0,0,0,9,11,8
53844786,0,6,8,8,11,10,10
53847352,0,0,0,0,6,4,0
53849581,0,6,10,4,7,7,4
53852076,0,6,6,5,2,2,0
53854391,0,10,20,13,20,16,15
53854908,0,5,0,0,6,6,5
53856939,1,13,15,20,15,16,13
53858905,0,15,14,12,4,8,3
53859711,0,14,19,10,12,6,7
53861739,3,7,8,4,0,0,0
53862709,5,24,21,20,18,14,21
53869572,0,0,0,0,4,6,1
53869700,154,51,36,40,4,0,3
53871892,0,12,10,4,5,8,6
53887429,6,14,9,15,11,9,10
53887523,0,5,9,10,11,6,6
53901942,2,11,11,12,6,9,7
53903662,5,8,6,7,14,11,17
53907838,0,4,5,5,6,9,6
53908131,0,0,6,3,4,4,2
53908172,0,6,16,8,6,5,11
53909496,0,15,11,4,36,21,22
53916053,0,6,4,0,8,8,5
53918604,0,0,0,0,12,9,8
53921725,0,0,0,0,0,5,8
53923973,11,83,84,153,44,35,41
53925366,0,2,1,0,17,10,16
53931515,0,10,9,8,11,9,10
53931632,0,4,7,4,13,12,14
53945042,4,2,2,2,3,4,5
53955422,0,5,4,6,7,3,7
53957349,0,21,37,28,23,29,23
53964806,27,54,29,30,63,59,66
53966380,6,20,12,21,19,17,16
53974120,0,0,0,2,3,5,5
53974684,0,2,4,3,4,1,1
53978569,0,3,6,0,21,15,19
53989473,1,8,8,6,15,14,15
53992588,0,4,2,6,6,6,9
54005868,3,0,0,1,39,69,59
54006416,0,6,4,4,7,4,5
54012455,0,1,0,1,12,16,14
54013324,6,25,17,19,24,19,20
54022558,0,7,6,3,3,5,2
54023302,0,6,7,7,6,5,3
54023874,0,5,5,3,8,2,2
54028884,0,0,1,0,4,9,4
54032512,4,10,10,12,8,7,6
54038520,0,0,0,0,8,5,6
54043877,4,14,11,12,1,0,0
54047254,0,0,0,0,7,7,9
54054176,0,0,4,4,1,5,5
54056636,0,15,13,10,35,29,28
54057290,0,6,7,8,15,20,19
54060223,0,13,18,6,0,0,0
54077000,0,0,0,0,6,8,6
54080786,4,4,4,5,4,1,4
54081938,0,0,0,0,6,7,8
54089535,0,0,0,0,6,6,5
54091513,9,73,67,39,71,79,73
54092572,2,8,8,9,5,5,5
54095834,0,7,8,8,3,4,4
54098061,1,0,0,0,4,2,4
54101995,0,20,20,11,3,1,4
54105934,4,8,4,7,17,10,14
54116192,1,18,17,13,18,19,13
54122461,0,5,7,6,0,6,0
54125242,0,0,0,0,7,0,7
54125396,0,3,7,6,10,7,12
54126246,0,5,4,9,0,0,0
54130618,7,42,42,51,23,18,18
54132009,5,4,3,0,5,1,4
54136365,0,7,4,4,2,0,0
54136567,0,8,3,8,0,1,0
54139955,13,44,30,31,42,32,47
54141773,0,9,4,4,0,0,0
54142365,4,59,56,25,112,83,107
54151333,5,12,13,5,8,10,14
54152447,0,7,4,5,2,3,0
54153455,2,9,17,9,4,5,4
54155215,0,0,0,0,7,6,9
54157921,2,12,6,3,0,0,0
54159053,0,9,14,11,8,8,4
54161073,0,1,0,0,5,4,4
54161164,0,4,4,7,10,9,9
54165547,0,4,6,6,4,5,6
54169939,6,2,3,5,52,55,59
54176776,0,5,2,4,0,1,0
54178696,0,4,6,0,0,2,0
54178843,0,2,2,3,5,2,6
54179477,0,0,0,3,5,6,9
54181584,23,52,55,54,31,39,31
54182887,6,7,4,2,0,4,0
54196874,1,18,15,11,14,10,15
54201287,0,29,40,22,25,26,26
54203018,2,4,5,1,8,5,6
54206284,0,2,6,3,9,9,8
54207964,3,12,9,10,8,9,7
54210781,0,2,7,0,3,3,4
54212962,12,40,31,21,57,70,53
54216692,0,4,4,3,8,9,8
54224151,0,0,0,0,13,10,8
54229471,0,0,0,0,11,11,7
54249327,0,9,18,12,13,21,8
54251833,3,14,13,15,13,12,13
54254962,0,6,4,2,3,2,1
54258662,6,3,5,0,69,63,65
54267606,0,0,0,0,4,5,3
54276172,0,7,5,0,4,15,5
54280897,0,0,0,0,4,4,5
54282303,4,6,6,3,6,5,6
54284578,0,2,1,0,2,4,4
54284934,0,7,6,7,0,0,0
54292005,0,19,9,10,0,2,4
54297260,0,4,5,0,0,1,1
54304620,0,0,0,0,10,4,6
54309187,0,4,4,3,5,5,4
54311435,7,1,2,0,20,15,22
54312602,2,7,6,11,4,0,0
54323841,7,0,0,0,22,20,20
54338970,0,2,7,8,4,9,0
54339648,3,26,25,6,62,61,63
54339850,0,5,7,3,7,5,8
54342385,10,36,26,32,30,23,35
54342902,20,54,52,49,103,118,99
54345664,0,1,0,0,5,1,5
54345745,0,9,7,4,3,4,6
54348432,0,4,4,3,6,8,5
54351082,0,12,8,13,17,12,14
54351311,0,4,4,5,8,9,9
54353116,0,6,11,11,8,5,5
54361945,36,180,194,168,304,273,312
54367003,0,0,0,5,15,10,11
54367801,0,0,4,5,0,0,0
54370781,3,9,8,7,20,28,21
54374547,2,6,4,0,14,17,18
54375175,0,2,0,5,4,2,4
54377223,0,6,4,4,14,12,11
54389423,0,8,7,11,9,9,9
54397680,0,2,0,1,4,6,4
54412282,0,12,6,7,6,5,3
54414287,0,2,2,0,5,1,4
54430143,0,7,4,8,7,7,8
54438047,11,15,12,1,26,26,29
54445962,5,0,0,2,22,19,26
54446041,0,11,9,5,66,46,46
54446471,4,15,14,9,37,35,40
54452441,0,7,4,4,3,1,2
54452909,0,5,0,7,7,0,5
54471733,0,8,14,8,38,28,37
54482748,0,4,9,0,7,7,8
54485701,0,5,0,5,1,0,0
54489546,0,4,7,0,8,7,8
54491412,0,4,6,0,0,0,0
54497649,0,0,0,0,4,7,8
54501218,0,3,4,2,8,2,3
54501509,0,13,7,4,16,9,17
54506611,0,6,6,3,4,2,3
54507403,5,10,7,8,4,10,4
54517278,3,26,24,24,31,28,37
54519093,6,44,39,56,42,53,53
54519352,0,0,0,0,6,6,3
54519795,0,6,3,4,4,4,3
54520227,2,7,3,6,2,4,4
54522368,0,9,7,4,10,8,9
54522686,0,0,0,0,11,10,11
54523510,0,5,4,9,3,5,6
54525601,4,8,7,6,14,14,14
54530197,0,9,5,7,9,11,8
54535929,3,51,47,50,28,28,22
54538769,0,8,5,3,3,3,6
54541144,0,4,11,7,21,18,17
54547311,6,56,60,52,56,54,58
54547745,0,30,17,15,19,29,16
54548418,0,0,0,0,8,5,5
54548842,0,1,5,0,6,4,4
54551518,0,4,7,6,19,19,21
54556274,4,4,4,5,3,0,3
54557800,0,0,0,0,6,6,6
54558223,0,0,0,0,8,1,6
54558255,0,24,30,21,24,24,20
54558608,0,5,3,4,3,0,0
54561883,17,38,51,45,74,97,82
54562397,9,22,20,25,34,30,38
54567693,0,13,9,8,0,0,0
54569041,0,0,0,0,5,4,4
54569720,0,0,0,0,7,7,8
54573797,0,0,0,0,5,10,5
54576658,0,0,0,0,6,0,7
54583498,4,14,13,10,24,27,23
54586926,0,0,4,1,6,7,3
54589912,3,2,7,1,4,8,8
54597290,0,10,10,11,4,9,7
54607602,0,10,15,8,17,21,23
54632755,2,3,3,3,4,4,6
54640150,4,12,16,14,34,27,32
54643075,0,0,6,3,13,16,5
54660154,0,2,0,0,5,2,4
54663740,0,11,4,2,6,4,4
54666559,0,8,8,4,13,11,9
54669512,1,7,10,5,9,10,10
54672574,1,16,16,17,53,47,46
54674419,7,13,14,14,22,22,20
54680354,0,6,10,4,7,6,6
54681735,0,5,1,2,7,6,8
54688251,0,6,5,1,4,2,8
54690115,1,7,7,11,0,0,0
54690680,0,12,16,5,4,6,4
54695775,1,15,9,13,14,13,9
54697837,0,3,5,6,0,0,0
54702354,0,7,4,4,0,0,2
54707429,0,3,5,5,4,3,3
54718164,0,7,7,2,22,17,18
54721029,0,7,6,0,13,7,14
54721114,0,0,0,2,3,5,5
54730221,0,9,1,5,0,0,0
54752692,0,8,5,8,0,4,5
54756957,25,10,12,11,0,0,0
54760437,1,13,12,18,13,13,13
54766993,0,4,6,5,0,0,3
54789106,29,88,69,70,76,110,113
54790607,0,0,0,0,7,6,7
54798290,15,39,37,36,86,92,85
54800416,0,0,0,0,5,5,5
54816219,0,0,0,7,4,5,3
54820554,0,0,0,0,6,5,5
54823500,6,5,7,4,3,7,4
54827871,0,0,1,0,12,9,6
54837320,0,21,15,18,9,8,8
54852289,14,17,13,13,14,19,17
54870610,2,11,7,10,13,11,13
54872227,0,11,11,7,8,11,13
54877596,0,0,0,0,11,13,2
54878016,0,2,5,10,0,0,0
54880186,0,4,2,6,4,5,4
54880819,1,0,6,4,11,7,10
54884463,0,3,6,1,16,14,14
54886021,0,4,7,5,1,2,0
54889165,0,6,7,5,0,0,0
54890238,0,9,5,4,5,6,9
54890911,0,7,6,4,0,0,0
54892103,0,2,5,0,3,3,4
54894732,0,7,13,10,10,12,10
54897505,0,8,5,9,9,9,9
54899437,0,2,9,10,8,10,7
54900372,0,6,4,0,0,0,0
54902489,0,0,0,0,9,10,4
54909055,0,27,34,20,21,23,20
54910262,0,1,0,0,3,8,13
54913925,0,0,0,1,14,14,18
54917598,0,0,0,0,4,8,0
54918177,16,91,75,118,158,151,170
54920114,0,10,8,3,4,10,12
54925585,3,23,20,16,19,14,18
54926244,0,9,8,9,16,15,10
54927897,0,0,0,0,10,10,5
54931904,10,17,29,28,45,38,42
54937346,1,11,11,13,19,17,15
54941503,0,2,1,0,4,3,4
54941812,6,17,19,14,9,12,6
54950833,0,4,4,4,2,1,4
54952669,0,34,25,14,0,1,0
54962101,0,7,3,5,3,4,2
54973364,0,10,8,10,12,10,7
54978196,0,7,4,5,0,0,0
54983089,0,5,3,5,5,0,6
54995008,0,46,37,41,14,23,19
55004053,0,3,2,3,5,5,4
55004337,23,52,55,54,33,39,32
55008166,0,8,6,8,3,5,5
55012065,0,0,0,0,7,9,5
55018831,2,4,2,8,2,8,10
55019065,1,13,9,11,4,6,9
55020691,0,4,2,1,4,4,3
55023377,6,26,16,25,24,26,23
55023705,0,2,0,1,4,4,5
55024870,2,4,4,4,7,5,5
55032946,0,2,1,0,12,14,9
55034985,0,5,1,1,4,8,2
55038779,0,13,10,11,7,7,3
55043521,0,4,2,0,5,2,3
55043981,4,39,38,41,33,37,38
55045775,0,3,8,1,12,10,10
55052562,0,3,6,5,4,5,5
55055740,0,0,0,3,5,6,3
55059735,0,0,0,0,5,8,5
55061060,0,25,24,20,20,16,19
55065338,3,10,16,14,17,17,21
55068831,0,4,6,6,11,8,13
55070425,6,13,13,9,16,17,17
55103499,0,33,24,16,0,1,0
55107794,0,0,0,0,13,10,8
55123832,5,15,15,13,23,21,19
55129413,0,5,3,4,10,5,8
55157468,2,7,8,6,9,4,10
55183062,7,13,12,13,8,10,8
55193751,2,23,28,22,9,3,7
55196274,4,6,0,0,6,6,2
55202336,10,40,49,21,25,35,42
55213934,0,8,9,11,11,7,11
55215919,0,2,0,0,6,6,8
55216329,0,12,8,9,13,11,15
55222287,2,5,8,0,2,0,3
55223750,0,2,1,0,30,29,20
55237781,3,4,4,4,23,29,18
55267688,1,8,8,6,15,14,15
55270768,0,7,6,3,2,5,4
55273551,8,38,37,20,48,30,45
55280191,0,6,5,1,12,20,20
55284516,0,0,0,0,8,11,9
55287825,4,2,2,2,3,4,5
55289846,0,5,4,0,13,7,14
55292233,9,40,27,39,36,27,39
55302482,0,5,2,4,0,1,0
55302564,0,3,2,0,4,5,3
55304957,2,19,21,19,0,0,0
55309142,0,7,6,4,0,0,0
55310678,1,23,18,21,15,17,13
55311406,4,49,38,39,17,18,17
55313211,0,7,6,9,7,12,4
55314669,0,3,2,2,7,7,11
55317629,0,0,4,5,0,0,3
55325309,0,9,10,11,2,2,3
55346194,4,22,19,18,22,17,22
55346748,3,2,0,0,5,4,6
55378932,0,0,0,1,6,6,5
55383302,0,0,0,0,5,8,0
55389683,0,12,7,9,0,1,4
55394461,4,6,6,6,5,4,5
55412337,0,6,1,4,3,0,3
55414282,0,6,5,2,5,5,5
55421229,1,10,2,2,10,7,4
55421452,6,9,7,5,10,6,5
55426794,0,2,4,3,3,5,3
55432622,0,8,9,8,9,8,10
55437453,6,5,5,5,8,11,6
55441919,0,6,8,7,3,1,0
55442647,1,5,3,6,8,13,8
55443435,0,8,5,7,8,8,7
55443762,0,3,1,0,9,8,8
55461324,0,3,8,6,2,2,5
55462013,0,4,1,2,11,12,9
55464632,2,9,13,8,16,17,14
55467353,0,8,7,5,8,7,8
55474931,0,0,0,0,5,5,4
55479315,0,0,2,1,7,5,6
55496592,0,4,1,1,7,5,2
55496605,0,2,1,6,3,7,5
55497421,0,30,24,24,29,27,26
55501956,0,6,5,8,10,8,8
55502275,2,4,4,3,12,17,4
55502737,0,6,4,2,18,7,4
55504532,2,57,47,37,28,29,33
55505483,0,0,0,0,6,8,5
55505649,6,7,5,6,10,15,6
55514534,4,13,10,14,10,10,8
55515391,0,2,1,6,9,9,13
55516183,0,4,7,0,2,2,2
55519544,0,4,2,1,6,3,6
55520997,7,10,9,11,23,16,19
55522766,0,2,0,1,4,6,4
55522932,0,7,4,3,2,4,0
55525446,4,30,20,30,21,11,16
55528438,0,13,15,7,5,10,6
55529526,1,3,11,4,22,27,26
55529658,0,1,4,6,11,5,7
55532002,7,40,58,51,66,60,80
55533015,0,23,18,29,32,33,26
55534131,0,0,0,0,4,2,5
55534907,0,12,8,5,3,4,5
55541273,2,6,6,8,9,8,6
55541560,2,16,17,19,22,20,16
55543333,5,48,40,23,96,84,96
55556478,7,12,5,9,14,10,7
55558209,0,25,26,28,6,4,1
55564517,8,15,10,21,38,30,33
55571337,0,4,0,4,1,4,0
55581200,0,11,6,4,4,5,4
55586063,0,8,8,0,0,0,0
55614649,0,0,0,0,5,3,5
55628875,0,1,0,5,3,5,3
55637425,0,7,4,8,5,4,8
55637550,0,0,0,0,8,6,7
55637869,0,4,2,4,2,2,1
55638400,0,1,1,1,6,7,8
55644897,0,0,6,5,0,0,0
55646925,0,0,0,0,8,5,5
55647914,0,6,6,10,29,21,24
55653091,0,11,3,3,5,3,3
55653859,2,1,4,1,1,0,4
55654379,0,7,6,7,5,1,4
55654867,0,13,7,8,0,0,0
55654955,9,7,0,0,19,20,11
55656231,10,32,23,16,55,52,64
55658071,0,2,2,0,6,8,6
55662823,0,2,1,3,5,5,1
55663201,3,20,23,16,17,14,18
55663391,0,19,18,9,19,23,29
55665691,0,7,5,7,0,0,0
55666343,15,16,17,11,31,29,36
55681345,0,3,8,4,2,4,0
55682739,0,0,0,0,10,12,10
55699651,0,4,9,0,0,0,0
55699914,2,5,8,0,2,0,2
55714130,0,0,0,0,11,10,10
55730894,0,12,16,11,2,2,1
55732703,0,2,2,0,5,1,4
55737433,0,0,0,0,2,4,6
55738102,0,14,8,8,0,0,0
55738644,0,9,8,3,12,19,7
55743382,6,0,0,0,14,11,12
55754834,0,22,14,17,16,16,21
55759128,0,4,3,2,3,5,3
55761561,0,8,6,3,0,0,0
55764387,0,0,0,0,10,5,12
55767969,0,0,1,2,5,7,5
55768387,0,9,9,8,3,6,4
55769380,6,0,0,0,4,7,4
55774214,0,0,0,0,4,5,3
55774355,0,0,0,2,4,8,6
55774948,0,11,8,10,5,6,3
55776916,0,2,2,0,5,1,4
55782181,4,28,20,21,28,20,21
55782207,3,13,9,9,5,8,9
55790551,0,0,0,0,7,6,8
55790691,4,7,10,8,22,13,12
55806441,0,2,2,2,21,19,18
55816901,0,11,10,2,22,26,24
55819376,4,21,15,24,16,7,13
55820787,0,0,0,0,6,6,6
55821692,0,9,3,8,0,1,3
55823602,0,7,8,6,0,0,0
55828212,7,34,35,29,15,11,11
55837017,0,10,7,10,3,3,6
55837820,2,4,4,1,9,4,5
55842052,0,17,4,10,3,2,2
55852021,0,1,2,0,20,14,11
55854615,0,8,11,10,9,8,8
55858104,2,15,18,13,23,17,16
55858900,0,8,3,2,9,6,9
55914231,0,1,0,0,11,7,9
55916126,2,1,5,1,4,9,7
55917940,5,12,11,15,22,19,21
55920192,0,11,14,8,11,11,10
55921455,0,0,0,0,5,4,3
55922819,0,4,6,9,15,16,8
55924498,9,4,3,0,18,21,15
55925221,4,8,7,8,2,2,2
55925679,9,6,5,3,46,27,45
55929217,3,18,17,22,20,28,23
55929673,15,10,4,0,20,17,20
55929982,0,5,4,3,6,5,6
55932575,4,10,10,6,37,25,36
55933424,2,8,13,6,16,19,19
55934779,0,0,2,1,4,4,5
55935267,0,0,0,0,7,5,5
55936364,0,0,0,0,8,7,11
55941464,0,3,3,1,6,10,7
55947491,0,4,6,0,6,13,7
55948179,0,3,4,0,8,5,6
55950508,0,7,6,7,10,8,7
55953212,4,48,40,45,57,36,49
55953840,0,0,0,1,5,0,4
55956971,0,6,4,4,4,2,0
55957045,0,5,3,4,1,0,0
55957748,0,1,0,0,10,9,5
55959440,0,3,4,3,4,3,2
55960233,0,9,12,0,9,2,9
55962530,0,10,11,5,13,19,19
55968924,0,5,4,4,0,5,0
55968976,11,27,18,19,26,23,30
55969096,0,10,9,7,9,3,10
55969586,4,2,3,17,0,0,0
55970156,0,6,4,8,7,4,4
55971634,0,6,4,5,7,5,2
55971901,0,3,0,0,6,6,6
55972981,0,5,4,0,0,0,0
55974282,0,2,2,2,12,8,13
55975632,0,1,3,0,5,3,9
55976732,0,9,7,6,13,9,8
55980982,0,4,5,6,0,0,0
55983337,11,97,101,63,110,137,121
55984017,3,1,3,1,6,8,10
55985499,0,10,9,10,6,11,11
55987675,0,8,11,6,10,11,8
56002051,0,6,4,4,14,14,14
56009625,0,39,29,106,13,6,7
56009885,0,4,4,4,2,6,2
56012677,0,0,1,0,7,13,9
56014186,0,0,2,0,6,9,8
56014290,98,23,14,13,0,0,1
56016208,4,8,6,7,14,12,11
56019143,3,19,8,18,17,17,17
56025834,0,0,0,0,9,7,8
56032340,0,5,4,3,6,5,6
56035352,0,5,1,2,11,8,9
56039311,1,4,9,8,16,19,22
56040411,4,2,2,2,3,4,5
56040554,0,10,13,9,11,16,14
56041394,0,6,4,8,0,0,0
56041694,5,6,6,2,13,12,12
56043455,0,4,6,0,0,0,0
56043654,13,46,36,30,85,80,89
56050418,0,15,10,11,0,3,4
56053821,0,11,11,6,15,20,22
56053833,8,50,39,45,81,81,89
56055416,24,64,76,49,100,100,98
56061444,4,3,1,5,3,5,0
56061938,25,4,1,2,0,0,0
56065735,0,6,0,5,2,0,1
56065849,1,16,15,20,14,13,12
56069133,7,14,17,21,29,32,28
56071638,0,47,33,22,16,15,19
56076931,0,9,3,3,3,5,4
56105757,0,2,2,3,0,4,6
56107656,21,29,23,32,35,23,38
56111955,0,23,19,12,0,5,3
56116832,0,10,7,2,3,2,2
56120178,24,6,3,3,0,0,0
56120244,14,24,31,35,60,65,59
56131361,0,6,6,6,4,4,4
56134357,0,10,6,7,0,0,0
56135140,0,0,5,4,0,0,0
56143180,0,11,9,0,9,9,6
56148427,4,2,2,2,3,4,5
56150283,0,0,0,0,24,22,17
56178911,0,4,0,0,4,0,2
56185018,5,19,14,16,14,9,10
56186315,5,19,17,23,14,10,10
56195477,0,4,7,0,7,10,13
56197295,8,16,10,15,14,15,11
56199737,4,11,9,14,21,22,20
56199844,0,8,7,9,5,4,7
56204008,0,3,0,1,4,4,4
56209910,4,28,21,16,56,42,60
56211231,0,9,6,11,4,6,5
56211497,0,5,5,9,21,19,18
56211728,0,0,0,0,6,5,4
56215621,10,15,15,2,39,44,42
56217018,0,8,10,12,18,18,15
56218240,0,4,6,4,4,4,5
56225872,0,6,6,7,0,0,1
56237374,0,4,4,2,0,1,0
56240260,0,12,10,10,8,9,8
56247122,0,2,4,3,5,4,6
56249244,0,6,6,5,7,13,7
56251747,4,21,15,16,19,18,14
56252561,2,27,17,27,18,9,13
56254902,0,0,0,0,7,5,8
56263581,4,2,2,2,3,4,5
56263791,3,12,10,9,6,6,7
56269706,0,2,0,0,0,5,5
56270297,0,0,0,0,4,9,9
56270986,0,13,11,10,3,4,1
56275668,11,22,24,16,22,20,16
56276091,3,10,16,14,17,17,21
56277592,0,7,5,0,0,0,0
56282055,0,4,1,5,11,8,12
56284709,0,0,0,0,4,4,3
56285459,0,4,1,0,0,7,4
56285615,0,13,12,8,1,0,0
56286355,0,6,2,6,0,5,3
56292553,0,3,5,7,0,0,0
56293092,0,4,3,5,6,8,6
56293551,0,0,0,1,22,9,17
56296788,6,3,5,0,79,83,78
56301023,0,1,5,7,12,11,13
56301677,0,4,0,1,4,4,4
56302028,0,17,16,4,15,18,25
56308743,8,12,13,7,2,8,5
56317888,0,13,12,8,2,0,1
56326331,0,0,0,0,5,7,8
56332816,40,173,156,120,173,172,186
56334451,1,13,3,2,14,12,8
56334958,0,4,4,2,0,0,0
56335797,0,0,1,1,49,64,57
56337403,0,24,21,15,14,21,20
56337928,0,2,4,2,4,0,0
56338172,0,0,0,1,6,5,2
56345029,0,16,17,16,6,5,8
56348636,5,5,9,8,6,4,4
56351287,0,0,1,1,4,5,5
56351956,0,10,6,0,5,0,0
56357392,0,11,7,0,16,9,11
56358248,0,0,0,0,16,18,6
56358638,0,6,0,5,2,0,1
56360700,0,13,7,8,0,0,0
56361248,1,3,4,11,32,24,22
56361748,0,1,2,4,8,4,5
56364379,2,2,2,2,6,7,5
56366728,9,29,26,26,50,55,58
56370717,0,2,1,0,5,6,6
56372669,59,72,56,65,116,110,120
56374733,0,8,0,10,7,3,4
56381875,0,7,3,5,0,2,3
56389498,0,10,3,7,6,8,7
56392217,2,10,7,7,56,48,60
56402503,4,1,5,3,9,7,13
56403374,0,0,0,0,7,8,4
56410288,0,2,2,2,4,5,8
56411906,1,6,8,9,3,3,0
56412817,0,22,16,14,0,1,0
56421141,0,5,0,4,0,0,3
56424470,0,6,6,2,2,4,2
56424768,0,24,23,18,10,9,9
56428093,1,0,1,0,10,8,6
56428414,0,5,3,3,4,4,5
56428855,0,6,4,2,1,0,0
56429801,25,32,27,21,49,61,45
56430147,0,11,12,13,12,8,4
56431121,0,5,11,9,0,0,0
56432158,0,8,10,8,8,7,9
56432970,0,3,2,3,7,6,5
56435055,3,9,9,7,23,20,23
56439096,0,10,11,12,1,0,0
56454508,2,6,6,8,9,7,5
56456638,0,10,9,4,0,0,0
56469614,18,11,14,11,39,35,36
56475580,1,7,7,2,17,10,13
56495244,0,22,23,20,4,4,5
56495472,0,16,9,4,3,1,0
56498826,0,6,4,2,0,0,0
56504960,0,0,0,0,6,4,5
56509873,0,4,3,2,8,10,7
56533876,0,12,11,10,5,9,7
56535650,43,26,20,22,0,0,1
56543228,0,5,0,3,7,9,7
56547852,0,3,6,0,5,5,6
56553951,0,4,4,3,4,3,3
56557977,0,18,23,27,13,14,13
56570145,0,10,4,7,5,2,7
56570311,0,0,2,3,7,13,7
56572304,4,2,2,2,3,4,5
56573604,0,8,7,8,3,4,5
56575520,0,3,9,5,3,5,7
56576299,1,10,9,9,8,9,11
56581658,3,4,0,0,7,10,8
56585688,0,22,13,13,10,10,12
56586187,0,0,1,0,10,7,5
56591677,11,12,12,23,15,17,16
56599253,0,6,4,2,5,6,3
56606988,0,2,3,2,12,13,17
56610477,1,6,4,3,12,15,13
56638167,0,4,4,4,2,3,2
56645583,0,35,28,20,9,16,7
56653510,0,4,2,3,2,4,4
56662562,0,10,11,4,4,2,4
56665266,11,66,88,65,64,47,53
56665966,0,5,4,3,1,0,1
56710030,4,9,6,5,3,3,4
56714552,0,11,7,0,16,9,11
56715967,4,26,26,12,6,7,9
56720236,2,0,0,0,5,2,6
56727435,0,3,6,6,13,11,11
56735007,0,8,6,9,9,8,8
56736687,0,0,0,0,5,4,2
56738928,26,79,72,74,91,106,118
56740485,0,5,4,2,16,14,11
56745534,0,5,3,6,4,4,4
56747144,2,16,12,19,14,17,27
56757236,6,9,12,8,24,26,11
56758928,2,7,9,7,14,11,10
56764139,0,8,11,0,10,12,9
56764164,0,3,0,5,4,2,4
56777581,0,14,9,11,0,3,4
56780599,0,4,4,6,1,5,0
56782187,3,5,6,5,3,4,4
56785587,35,5,2,3,0,0,0
56786586,0,2,3,2,5,0,6
56788608,0,10,13,14,1,2,4
56790193,0,9,5,4,13,13,13
56798577,3,9,15,9,16,9,12
56803484,0,9,12,6,17,17,18
56803557,5,21,24,18,7,9,10
56812422,0,6,7,2,12,12,12
56813841,3,25,19,12,33,24,26
56815607,4,18,11,16,29,21,22
56834172,0,2,3,0,15,13,9
56836225,2,9,9,11,2,7,3
56841411,0,19,14,13,13,20,19
56849055,0,0,0,0,5,5,2
56850897,12,16,22,21,16,17,16
56852597,0,7,7,6,4,3,7
56854285,0,9,5,2,5,5,5
56856486,0,5,8,3,0,0,0
56856993,0,17,17,9,8,2,4
56857209,0,3,2,3,5,5,4
56860535,0,6,2,1,4,5,3
56861921,0,4,2,0,8,11,10
56864018,0,0,0,0,4,3,4
56867571,0,0,0,0,15,7,12
56883407,0,1,3,5,6,5,1
56886384,1,1,0,0,5,8,4
56887047,0,0,0,0,0,5,4
56890477,0,0,0,0,7,8,8
56895760,16,93,99,89,109,93,105
56900893,4,20,14,23,14,7,10
56901494,0,0,0,0,7,9,5
56905156,0,8,5,12,1,4,8
56915197,0,11,11,4,7,2,4
56923905,0,4,3,0,4,4,0
56924487,2,1,3,1,10,15,11
56928147,7,38,17,13,18,30,26
56931373,0,3,5,5,4,5,6
56935916,2,4,9,8,8,8,7
56936667,0,4,3,1,4,6,5
56942894,17,22,24,16,15,19,23
56944010,0,0,0,0,2,4,5
56945065,2,7,6,5,11,9,10
56948396,0,23,41,24,20,24,17
56952087,0,0,4,0,10,7,5
56954065,0,15,32,18,26,27,20
56978211,0,1,0,0,18,10,17
56980785,8,7,2,1,9,8,11
56998231,14,82,88,62,99,103,90
57001208,0,4,0,1,6,5,10
57003074,0,0,0,0,5,0,4
57009886,10,22,21,20,15,12,17
57020559,9,0,0,0,6,6,0
57026738,0,5,6,5,0,0,0
57027218,0,21,27,12,51,55,47
57028376,0,25,16,17,6,5,7
57029745,49,101,73,71,259,221,256
57031648,0,17,10,14,1,2,2
57032558,7,14,17,25,31,31,32
57033043,0,0,0,0,4,6,4
57038902,14,43,28,29,39,41,43
57039095,1,41,25,31,19,20,14
57043772,0,4,2,1,4,0,7
57044152,0,7,2,2,12,13,16
57047944,0,0,0,2,6,8,4
57059677,0,4,7,3,1,2,1
57061431,2,14,9,8,0,1,0
57065212,0,0,0,0,14,14,15
57068135,0,12,13,12,4,7,3
57072099,6,7,5,0,27,21,30
57073908,1,5,6,7,4,2,0
57076882,2,4,4,1,12,3,7
57086768,0,11,6,8,0,4,4
57089264,9,15,22,15,25,32,28
57094363,0,0,0,0,4,9,8
57098318,0,6,4,0,11,11,14
57100601,14,94,74,82,84,81,82
57102840,0,0,2,0,7,6,8
57105451,0,2,0,0,4,7,3
57109875,0,7,14,14,10,5,4
57110947,0,3,4,2,11,7,9
57114907,0,4,5,7,14,18,17
57118414,6,13,13,16,6,5,10
57118738,0,8,5,14,3,7,10
57121993,10,31,31,16,22,26,25
57122844,0,12,17,13,7,5,4
57125904,0,8,4,2,7,9,5
57129243,0,7,7,6,10,6,11
